ExpDay,Treatment,mesocosm,Genus,label,indiv_vol,biovolume
20,D,8,Chrysochromulina,PryChr000_3202213,41.8317354512224,902.600138005221
20,D,8,Quadrigula,ChlQua000_2641259,220.539804282003,51911.6770079177
20,D,8,Oocystis,TreOoc000_2641454,211.647598311258,2490.92942627865
20,D,8,Ankyra,ChlAnkjud_2642105,32.5417369775149,510.65494949331
20,D,8,Cryptomonas,CryCry000_3202413,1570.97701650429,12326.1273602645
20,I,3,Desmodesmus,ChlDes000_2652440,40.687969226831,21005.8422461719
20,I,3,Ankyra,ChlAnkjud_2642105,32.5417369775149,641.674843215886
20,I,3,Merismopedia,CyaMer000_0000000,0.116238921777732,183.364746531747
20,I,3,Cryptomonas,CryCry000_3202413,1570.97701650429,53506.3134954573
20,I,3,Chlamydomonas,ChlChl000_5271004,75.43548062953,135.225083795157
20,I,3,Chrysochromulina,PryChr000_3202213,41.8317354512224,374.936295525771
20,I,3,Sphaerocystis,ChlSph000_2639562,62.6538811980344,898.503066662181
20,I,3,Elakatothrix,KleElagel_2641001,62.6744384967178,10336.1755458587
20,I,3,Cryptomonas,CryCry000_3202413,1570.97701650429,11264.4870516752
20,I,3,Oocystis,TreOoc000_2641454,211.647598311258,3035.18333578219
20,I,3,Quadrigula,ChlQua000_2641259,220.539804282003,25696.9712693031
20,I,3,Centrales,BacCyc000_3193095,5861.0694928046,231143.214664383
20,I,3,Plagioselmis,CryRho000_3202546,77.4146568923807,832.637643020272
20,I,3,Sphaerocystis,ChlSph000_2639562,62.6538811980344,1684.69324999159
20,I,3,Coelastrum,ChlCoe000_7749802,167.373863544576,300.033147983611
20,I,3,Koliella,TreKollon_2638730,111.258112646547,199.440468596032
20,I,3,Snowella,CyaSno000_3217087,4.65095483030042,483.561496282198
12,I,3,Centrales,BacSte000_3193250,5861.0694928046,929284.778645612
12,I,3,Centrales,BacCyc000_3193095,5861.0694928046,2083396.51986678
12,I,3,Quadrigula,ChlQua000_2641259,220.539804282003,8459.76905487998
12,I,3,Merismopedia,CyaMer000_0000000,0.116238921777732,189.649854990879
12,I,3,Cryptomonas,CryCry000_3202413,1570.97701650429,48209.3571939755
